22 245 48
23 244 62
24 242 81
25 240 110
26 237 146
27 235 187
28 233 226
29 231 263
34 222 273
35 221 263
36 219 252
37 216 238
38 215 227
39 212 219
40 210 216
41 208 216
42 205 219
43 203 226
44 201 239
45 199 255
46 197 266
