42 229 27
43 231 42
44 230 58
45 228 82
46 226 114
47 223 154
48 220 199
49 219 246
50 217 272
55 217 270
56 218 259
57 218 246
58 218 231
59 218 220
60 219 210
61 219 206
62 219 206
63 220 209
64 220 219
65 220 231
66 221 250
67 221 261
