49 228 22
50 229 39
51 228 57
52 226 83
53 223 116
54 220 158
55 217 205
56 216 251
62 203 268
63 199 257
64 196 242
65 192 226
66 189 215
67 186 207
68 182 202
69 179 202
70 175 206
71 172 215
72 169 229
73 167 247
74 167 247
75 164 260
